1000	3		
33	23	25	50
39	44	48	28
14	25	45	50
6	12	46	6
3	2	29	46
37	19	20	44
9	49	20	12
21	29	45	14
42	6	12	33
32	27	8	15
12	28	30	9
13	40	1	18
29	35	42	29
18	9	4	16
29	21	21	32
18	12	27	13
49	45	13	37
24	46	17	9
8	2	22	26
26	36	32	28
24	10	32	18
2	46	44	37
47	21	10	27
46	30	45	2
26	13	18	11
32	21	27	13
30	18	25	10
31	24	8	43
7	5	4	43
40	49	15	44
36	26	41	5
7	38	28	11
20	20	20	37
38	41	14	18
14	6	18	23
34	30	16	10
28	22	36	18
18	49	25	38
23	18	39	27
6	39	3	9
45	25	14	40
41	46	6	37
27	27	20	19
3	5	13	36
11	41	6	5
11	3	26	39
13	7	36	33
44	10	40	6
18	7	31	44
23	13	9	31
9	16	46	10
27	6	18	11
37	49	18	20
25	1	33	26
1	23	44	5
4	6	16	35
26	6	23	33
8	16	6	33
45	2	46	3
33	40	3	18
10	39	17	10
44	39	20	31
21	16	39	13
19	21	13	4
42	27	23	27
40	8	18	3
2	26	23	34
37	49	21	22
0	50	4	41
25	25	18	20
7	48	22	40
8	50	37	41
23	26	15	50
45	14	48	21
26	20	11	13
24	33	31	3
16	3	2	33
23	16	4	29
47	49	42	4
5	32	10	2
47	16	42	17
33	29	47	13
47	34	41	21
27	30	5	47
7	16	44	50
35	36	34	10
24	26	14	13
9	19	32	25
45	12	37	20
34	31	17	19
18	32	40	4
0	43	32	15
18	24	23	17
41	2	21	5
43	29	17	37
3	32	24	7
26	18	9	37
8	38	36	37
8	7	15	46
31	22	37	36
11	15	13	25
26	46	47	36
42	17	12	32
18	31	35	37
35	17	24	36
36	46	44	35
38	14	32	31
21	29	28	40
19	5	40	16
37	1	16	25
19	23	33	31
38	21	33	20
9	29	10	40
35	15	31	18
45	2	21	37
36	36	23	47
40	20	17	43
25	33	17	32
32	9	31	43
10	2	45	43
38	35	22	13
5	37	31	37
24	5	21	47
16	36	19	6
7	46	32	10
14	37	4	18
32	48	47	32
24	28	5	10
41	33	2	43
17	28	43	15
32	21	10	24
17	19	13	40
5	7	9	43
44	7	5	6
38	16	3	12
48	16	24	31
3	14	36	26
33	32	27	19
9	28	5	14
32	36	23	5
25	13	22	22
6	24	49	1
25	50	30	45
35	13	46	46
23	36	38	38
32	42	16	16
19	14	27	20
36	47	35	15
9	10	50	9
21	4	17	9
45	49	20	2
14	46	6	39
33	9	15	26
25	6	3	50
31	8	42	45
21	26	42	29
7	44	26	50
23	7	44	47
35	6	25	16
42	8	8	14
3	24	38	28
22	30	28	39
43	31	20	16
31	4	8	24
24	48	4	3
44	2	30	43
42	21	1	11
33	24	30	25
37	40	1	32
1	37	30	6
44	33	18	5
34	47	19	34
29	1	43	4
34	21	20	30
43	38	12	25
35	5	24	3
27	44	44	16
4	9	22	43
2	10	47	26
26	42	1	29
15	44	31	47
6	29	40	28
0	5	6	31
38	15	3	13
3	32	6	46
47	18	34	38
26	3	29	14
9	12	33	12
47	46	23	27
16	10	47	15
23	34	39	31
46	33	21	49
41	4	18	11
42	35	7	10
18	20	8	46
16	33	43	45
41	1	26	6
20	27	19	41
46	19	24	36
46	9	31	2
27	46	6	33
32	25	14	42
26	10	1	11
47	23	13	13
12	28	25	3
18	37	26	1
38	16	43	16
36	50	32	45
29	29	23	31
25	14	35	6
19	32	48	23
47	18	32	49
5	12	2	33
21	25	50	33
28	30	24	20
45	38	20	1
11	43	16	15
14	28	43	5
7	23	42	49
48	48	33	26
37	37	28	11
29	24	39	26
11	30	21	13
26	18	11	30
30	31	33	38
17	41	32	40
33	44	35	14
48	38	12	43
36	4	21	43
36	13	38	26
42	3	14	41
11	39	15	39
12	42	16	2
20	32	49	3
13	20	11	49
8	9	37	16
48	28	20	49
50	45	45	48
21	21	31	38
33	11	2	37
6	26	16	1
33	19	22	48
42	35	9	25
21	23	3	36
8	40	45	48
27	11	18	22
13	23	40	43
44	6	22	8
36	19	16	38
5	39	6	12
44	18	26	40
30	35	42	33
32	23	50	32
8	21	18	41
30	32	34	39
29	37	23	46
6	29	11	46
46	41	44	17
15	12	25	25
6	31	5	27
25	34	24	21
34	45	50	34
31	14	7	14
13	16	40	36
17	25	35	44
41	3	34	44
37	31	5	37
7	49	45	49
39	12	21	46
7	49	19	39
49	33	12	18
44	19	49	11
0	26	2	40
28	24	35	9
17	42	14	4
1	23	16	46
14	35	23	22
20	17	27	32
33	27	1	45
29	25	24	20
40	4	13	46
22	26	11	26
32	25	22	42
6	50	23	32
7	10	10	15
12	44	19	44
37	14	47	40
2	8	35	43
10	8	19	18
12	1	50	23
24	34	32	30
42	32	37	30
20	12	14	31
40	32	39	22
41	27	6	4
33	10	36	10
5	41	20	10
38	38	2	27
23	31	4	30
30	17	21	16
39	33	15	50
44	19	48	26
28	46	5	9
1	23	23	35
45	9	22	26
41	43	43	8
0	30	50	28
29	31	34	8
24	46	36	9
23	25	33	11
29	45	45	8
7	19	23	29
6	38	31	22
37	36	50	9
8	47	46	44
17	12	40	18
40	21	43	14
46	35	23	29
48	31	2	37
20	36	1	46
43	18	34	39
17	7	35	16
6	13	44	29
26	15	2	3
12	9	24	50
10	4	42	32
14	3	30	46
47	30	47	5
15	27	35	8
25	20	43	40
15	38	41	39
45	24	23	33
45	3	30	30
1	40	30	31
41	47	13	12
33	5	15	18
6	40	4	24
3	4	32	39
18	41	34	38
9	26	29	32
11	43	32	26
14	50	45	1
46	25	38	44
27	45	37	29
2	19	38	7
41	17	10	23
38	14	11	34
35	21	6	50
24	9	8	21
15	42	12	17
14	50	6	50
45	4	47	18
23	9	29	23
4	50	47	49
2	30	37	13
5	35	34	50
22	50	41	49
2	35	25	37
25	18	1	41
24	36	11	27
40	37	4	13
31	34	30	32
5	48	12	33
39	30	11	8
18	9	48	41
38	36	31	38
31	40	8	24
26	40	41	35
17	37	15	37
19	26	41	27
33	44	24	5
38	40	12	25
49	21	35	17
11	43	22	11
15	5	8	6
49	23	14	43
21	48	10	15
49	32	46	12
35	7	48	37
19	29	9	26
9	16	38	11
44	11	33	1
40	11	2	48
29	50	27	13
33	26	14	25
41	9	16	28
49	32	38	50
14	14	19	36
29	39	25	27
26	41	23	36
11	47	31	40
24	43	6	40
22	46	35	18
22	27	40	17
10	12	17	26
14	29	21	45
6	46	46	38
33	10	39	48
19	14	13	2
36	6	5	43
19	23	37	7
29	28	20	27
17	23	7	44
33	13	18	11
24	38	9	40
17	5	18	26
23	13	40	37
28	45	19	4
21	14	22	47
10	34	10	43
37	1	31	5
8	20	3	45
7	47	28	15
41	16	24	48
3	3	39	34
5	14	47	12
30	44	6	37
8	44	39	48
9	24	23	25
45	13	41	11
3	37	6	43
5	1	3	4
4	37	45	17
37	36	12	39
37	48	23	14
9	10	18	40
24	30	50	49
11	16	41	21
49	34	1	43
40	38	10	34
17	11	22	42
28	32	33	43
35	25	10	9
34	41	36	21
21	7	27	46
23	23	34	35
22	1	50	40
26	4	1	25
13	18	20	23
7	22	2	43
8	10	6	43
12	9	19	45
31	24	42	41
17	47	36	34
49	44	5	21
42	5	2	49
16	24	1	7
44	32	16	44
31	40	30	6
34	26	8	12
2	44	46	36
17	16	38	48
27	47	47	50
28	21	45	48
32	35	26	15
22	32	43	33
41	30	8	15
28	42	4	2
46	11	50	6
33	26	11	26
40	27	28	15
30	9	39	29
32	5	9	31
44	33	3	13
34	14	11	37
44	49	13	13
45	43	27	27
13	35	27	15
46	44	8	50
13	22	45	50
50	40	47	25
10	24	20	1
3	37	16	30
9	27	37	13
20	34	25	10
42	48	3	20
1	40	5	4
32	7	18	5
24	8	5	25
47	50	42	47
48	37	11	9
4	26	19	23
36	38	27	27
16	14	10	45
3	27	37	3
45	46	27	23
41	32	22	29
40	45	44	2
30	41	3	42
15	29	3	37
47	30	15	11
42	28	2	34
9	7	34	27
19	25	1	45
23	50	5	21
9	39	18	28
48	4	21	50
17	23	44	30
24	13	42	34
37	38	39	9
4	18	50	50
37	2	16	33
40	2	1	48
13	8	35	12
21	42	34	44
11	39	29	1
31	50	48	48
40	18	6	12
48	13	6	39
42	20	13	50
32	7	17	1
46	32	14	49
44	34	47	38
13	40	7	11
25	13	43	24
12	38	1	37
25	14	11	46
8	34	11	28
25	23	17	31
24	36	1	27
38	14	20	44
49	1	34	41
20	4	5	50
22	34	34	5
42	11	46	9
3	1	4	35
8	23	14	17
45	21	41	41
41	49	38	48
29	30	33	47
22	43	21	3
22	38	36	46
8	43	23	47
32	20	9	41
11	32	36	41
21	36	30	43
2	47	19	22
40	49	9	12
20	39	38	38
31	32	10	24
46	25	31	18
50	43	13	26
46	46	16	30
38	14	30	4
26	9	32	16
35	50	13	46
26	7	33	6
38	17	33	11
11	46	29	28
43	18	34	10
17	14	1	13
13	2	5	41
29	44	13	22
36	15	13	9
43	20	50	16
46	45	40	14
34	49	37	43
2	30	38	34
0	45	37	7
28	33	6	26
25	7	42	25
37	5	39	50
22	36	36	22
17	30	6	5
10	10	6	50
22	21	37	18
16	36	24	28
38	16	5	7
4	37	47	36
8	7	38	12
3	35	8	11
42	14	47	50
12	15	31	5
48	38	12	9
38	36	4	21
43	21	1	28
1	29	50	34
20	8	13	41
0	6	7	28
8	10	20	3
12	24	38	1
12	38	16	14
38	21	27	9
1	39	12	41
37	49	15	23
5	24	37	43
10	17	11	48
4	46	33	28
30	44	41	26
34	43	18	49
39	50	28	2
41	23	31	40
42	21	2	6
45	10	26	37
18	6	17	1
38	25	42	17
29	25	2	40
22	49	36	4
27	36	11	45
23	28	30	27
8	46	34	42
49	20	38	38
28	28	50	15
27	50	2	41
5	20	31	12
33	39	41	2
0	17	33	14
1	33	22	33
1	10	22	8
12	34	2	30
24	50	42	48
0	4	44	27
19	40	18	5
49	25	9	22
34	32	15	27
35	15	8	19
21	26	18	44
33	8	24	2
34	30	8	28
42	1	48	12
27	40	42	35
12	12	33	22
14	23	47	32
18	2	26	29
26	48	23	45
31	15	21	6
49	17	37	37
25	4	50	39
37	41	1	47
13	13	32	15
6	40	10	3
27	30	45	2
7	31	35	28
33	20	34	46
15	29	17	10
21	47	11	40
4	22	32	42
22	36	1	17
24	38	11	10
6	34	46	22
31	36	38	10
9	43	10	9
32	42	21	23
48	36	31	18
6	20	33	7
2	36	20	49
19	14	8	21
36	34	33	2
48	19	16	21
1	40	8	4
44	46	5	34
15	13	5	13
27	14	24	45
43	17	9	3
42	46	38	4
37	40	15	3
33	26	11	50
30	44	22	18
1	18	41	47
34	24	48	48
45	47	4	33
49	37	34	4
23	18	36	15
28	23	27	18
31	11	37	42
32	45	28	32
16	29	50	18
16	46	22	39
26	28	35	11
6	4	43	32
5	20	38	25
31	48	16	31
26	14	34	29
11	13	24	39
32	24	44	22
19	47	11	23
19	25	27	40
12	15	45	37
42	25	20	7
15	41	33	38
50	50	9	39
2	22	48	35
31	30	50	18
37	21	27	8
43	12	39	34
39	26	23	17
19	8	47	42
45	23	4	35
4	9	13	17
25	27	42	20
27	8	5	13
28	45	14	5
45	24	16	33
32	34	33	7
8	48	34	36
12	26	4	30
43	23	12	21
26	12	6	5
5	35	40	35
9	28	49	33
36	39	19	23
44	39	40	47
30	2	28	34
17	26	43	45
2	25	20	1
33	29	21	42
15	49	34	31
4	6	42	29
45	27	20	35
46	3	22	37
3	5	46	44
30	14	5	6
32	19	9	7
28	33	46	6
9	19	50	44
49	46	16	23
8	40	37	3
27	4	10	34
25	34	31	41
50	8	21	32
15	33	1	44
38	3	17	41
13	13	13	50
15	23	30	43
47	50	50	2
18	29	2	45
26	26	37	35
19	4	8	6
18	39	8	50
19	37	20	44
7	13	35	46
46	32	48	26
7	9	38	40
1	48	44	23
26	45	6	5
44	18	45	41
17	38	7	24
46	11	32	50
30	42	13	5
17	32	11	43
23	39	44	45
11	21	2	24
46	18	4	49
23	50	4	35
34	41	45	14
39	2	11	45
23	26	35	50
36	15	26	33
27	22	36	49
25	32	24	43
43	8	3	34
36	48	20	1
50	44	4	23
47	46	26	31
9	8	10	1
3	27	42	22
23	41	1	9
50	25	6	4
21	22	33	39
29	3	47	16
43	30	14	16
11	25	28	15
10	20	10	26
18	6	2	38
8	35	23	9
30	40	30	16
49	48	42	42
37	41	13	5
20	33	23	10
25	50	33	50
20	50	40	46
39	32	34	48
20	44	41	5
41	47	3	25
33	14	28	13
27	22	50	6
39	41	33	7
34	13	35	14
31	22	2	2
18	6	48	41
12	21	20	40
11	40	5	11
22	20	2	8
32	18	3	23
26	13	8	35
0	30	6	20
30	4	16	30
0	1	42	17
1	19	37	30
38	15	34	42
15	32	19	44
1	19	8	1
12	37	46	43
25	18	5	20
34	13	7	21
3	20	8	7
16	41	23	39
41	20	33	13
5	5	43	10
1	23	30	23
16	34	9	46
31	50	32	35
14	27	28	10
9	47	7	37
7	13	24	42
32	25	14	44
42	48	8	49
25	12	39	7
10	44	45	44
23	40	30	37
32	26	25	43
42	44	19	29
45	48	10	21
24	2	46	5
23	14	17	11
37	16	19	50
44	7	50	33
7	21	21	6
10	33	21	48
1	36	20	37
38	13	21	27
35	2	9	45
14	48	42	50
21	50	44	17
3	24	26	50
29	17	18	46
49	26	36	37
32	26	23	32
37	23	33	25
23	2	38	25
10	6	18	40
32	41	35	49
5	47	36	30
15	6	48	25
42	49	41	37
33	26	45	17
45	41	31	40
11	19	36	39
4	8	43	39
35	31	40	36
12	22	9	29
16	43	25	29
2	37	35	25
38	24	6	41
0	35	10	18
31	5	22	4
25	15	3	10
37	10	28	26
17	42	18	29
17	27	1	31
8	34	16	47
18	11	6	2
32	29	36	27
4	8	2	28
21	38	50	7
32	35	31	36
26	33	25	8
8	10	20	25
40	32	2	10
16	47	39	10
5	40	6	18
14	41	32	21
13	33	23	19
18	41	19	18
12	16	39	35
36	7	41	13
38	46	41	9
14	48	38	15
32	12	50	35
44	36	25	15
37	45	4	12
8	25	31	33
30	13	27	16
13	44	11	46
25	31	1	17
14	34	37	15
0	29	26	1
16	5	12	46
37	16	26	23
0	27	42	31
22	47	38	47
3	6	17	27
32	2	47	42
31	14	42	38
48	35	26	46
18	49	14	27
8	38	47	29
15	25	22	43
27	7	3	36
28	40	28	2
22	41	30	3
43	46	2	39
21	28	22	42
12	9	12	50
20	16	15	36
17	38	30	9
28	35	34	30
7	46	3	15
1	38	17	12
14	47	26	9
42	28	16	36
4	44	13	20
39	46	23	13
2	13	2	33
38	32	35	1
1	28	35	38
20	14	9	16
28	34	16	18
43	27	44	13
21	48	44	17
13	15	30	7
8	48	16	7
19	22	45	24
22	9	1	18
50	33	25	37
10	17	4	43
3	40	45	2
48	22	2	47
20	4	31	15
23	17	2	38
43	12	23	49
9	4	32	39
21	26	15	28
20	11	25	47
13	46	2	34
32	40	23	9
25	25	6	40
37	41	14	30
49	34	41	50
19	10	24	31
29	9	6	40
10	21	20	5
32	3	5	36
50	9	40	13
27	44	17	28
6	14	11	15
0	12	32	37
43	36	24	3
20	43	24	11
27	42	30	13
12	38	30	1
6	27	13	32
9	7	19	39
21	37	9	26
0	26	16	10
44	35	18	37
46	3	34	17
45	37	13	28
29	20	45	36
33	22	42	10
33	1	38	32
38	3	35	40
40	35	15	28
2	41	6	14
15	4	37	42
6	8	7	9
38	42	26	4
17	14	4	33
30	44	7	5
28	26	38	25
3	2	22	4
12	31	21	7
43	8	2	47
30	12	41	6
49	12	22	41
41	15	41	37
27	20	28	24
24	32	45	20
42	41	6	27
13	26	9	33
21	46	1	2
18	7	26	29
16	14	1	22
50	48	12	1
44	32	8	42
50	24	38	8
45	34	7	45
24	9	47	20
43	46	38	44
44	9	24	11
35	49	17	38
18	11	24	50
33	18	26	39
16	43	37	4
4	28	6	23
8	7	6	17
2	8	11	24
24	31	48	1
49	45	22	16
45	31	10	2
10	22	4	45
43	13	23	44
12	24	25	30
24	3	48	7
18	32	2	33
7	49	16	49
25	49	34	29
10	36	37	22
28	30	22	33
21	29	1	40
			
