1000	3		
39	19	9	30
35	40	41	12
27	29	6	43
11	24	34	36
10	10	6	32
33	23	20	22
38	5	1	49
37	16	46	15
50	44	9	7
15	2	41	3
32	38	24	19
36	34	43	26
42	39	49	31
44	28	26	49
21	10	1	4
25	50	15	4
25	44	46	27
12	3	6	30
49	11	23	30
27	26	23	30
0	26	16	26
20	6	46	24
18	31	32	19
22	37	26	4
11	42	23	49
48	49	46	16
47	6	3	33
9	29	34	44
24	15	23	47
11	31	47	11
22	23	39	3
13	37	30	10
9	44	4	9
26	21	45	11
8	32	41	4
27	39	47	7
3	28	7	2
34	39	20	14
1	44	49	41
11	2	16	37
37	10	27	36
6	12	37	42
4	10	50	41
14	40	9	50
39	35	36	16
25	13	45	45
50	34	32	21
49	11	33	38
3	23	40	4
11	23	4	25
27	26	50	12
40	18	4	9
24	24	5	25
7	5	26	19
22	3	37	26
26	18	1	23
43	13	33	23
49	5	33	35
4	15	18	25
38	47	24	48
24	2	26	17
37	30	50	23
6	12	38	49
21	50	38	7
8	28	43	27
45	28	39	26
7	31	34	50
28	27	21	35
8	24	21	16
26	43	44	5
26	49	18	20
37	18	44	7
9	2	11	46
26	46	43	7
12	17	46	1
31	8	47	23
35	38	16	24
25	7	4	15
16	11	29	26
36	13	27	36
28	22	17	26
20	17	38	5
25	42	4	2
44	1	18	36
42	47	31	24
17	30	42	47
31	25	49	37
21	18	33	30
22	12	19	10
20	23	49	45
13	44	9	41
31	24	42	9
30	22	44	15
43	22	16	10
27	6	24	34
34	7	27	42
47	17	32	40
8	41	20	4
24	12	37	19
36	32	12	34
41	4	31	11
0	24	30	4
16	16	32	27
24	41	5	22
47	10	12	40
30	24	29	16
11	31	28	44
18	40	18	50
17	28	14	34
3	28	32	35
35	23	21	45
17	33	19	22
20	3	19	13
2	41	26	6
37	13	10	42
10	19	5	36
47	4	14	4
40	37	43	18
42	5	16	33
46	32	41	12
49	31	26	29
10	27	6	25
44	32	9	7
50	33	20	40
8	6	5	17
20	30	26	28
17	15	41	50
18	35	34	4
38	20	46	38
50	31	36	19
30	34	16	3
3	20	9	33
1	20	47	24
48	35	31	32
8	12	24	14
33	12	16	48
19	12	12	15
21	40	43	16
44	13	3	50
36	2	34	36
23	45	36	6
15	22	31	37
3	24	30	30
48	12	1	29
26	10	19	13
25	45	17	50
39	28	31	26
11	45	1	9
21	28	5	36
46	10	41	50
27	16	37	24
12	26	45	48
50	47	36	33
16	4	38	48
37	20	20	25
29	27	13	39
24	9	21	44
33	35	1	40
9	18	32	15
44	14	15	31
50	37	46	22
29	28	14	27
14	9	50	38
43	2	41	44
11	12	8	26
26	24	1	22
33	35	20	4
0	41	41	33
7	34	15	40
18	1	46	18
44	40	3	2
40	34	16	43
23	4	10	19
43	29	6	3
1	41	17	45
22	41	37	28
9	17	40	28
40	38	31	15
35	36	13	23
5	4	28	29
50	44	32	41
14	21	2	16
13	1	28	47
26	10	11	17
24	36	10	47
37	14	32	46
7	13	10	24
8	38	8	20
3	2	1	48
41	40	33	1
35	14	11	43
18	31	25	46
30	11	9	46
38	42	30	5
24	12	6	42
7	10	21	34
4	30	13	35
37	42	37	27
30	7	23	9
2	46	44	29
40	1	36	27
10	22	38	14
20	39	47	39
25	35	40	2
46	40	22	49
42	47	12	11
0	18	13	27
23	32	6	49
26	38	42	17
43	37	12	22
50	13	20	18
45	47	34	23
27	17	23	6
30	13	3	31
7	25	27	26
12	44	49	13
15	38	23	31
50	30	11	46
32	30	3	14
12	44	37	38
2	42	37	18
22	19	12	33
14	26	8	44
43	48	28	46
33	40	25	15
21	30	2	21
33	45	14	35
1	39	38	2
29	40	28	14
50	3	27	26
3	44	42	19
10	5	38	44
8	40	47	41
9	7	18	40
13	6	42	28
47	19	9	37
44	50	1	25
7	34	16	45
13	22	48	3
41	8	25	43
6	4	47	14
27	50	48	13
20	11	36	19
46	36	7	10
27	44	47	2
11	15	40	42
48	37	5	50
43	24	30	40
40	26	22	43
5	27	36	2
18	5	36	29
42	14	33	15
23	2	27	22
18	14	46	14
43	32	21	33
21	8	43	26
32	24	47	10
50	33	22	37
12	5	44	15
39	1	4	28
41	3	15	24
43	36	31	15
33	32	44	12
24	39	4	32
12	29	31	20
4	32	35	24
2	15	33	5
50	40	26	35
50	10	15	22
3	46	35	4
25	12	19	13
33	35	5	7
44	48	1	31
5	38	47	5
38	26	39	2
44	18	50	22
25	9	5	46
25	29	48	7
1	10	32	35
0	44	41	47
6	12	3	45
36	40	28	27
23	42	48	46
3	9	45	35
9	1	47	8
11	33	50	6
19	8	36	31
44	46	5	2
34	20	43	16
46	18	24	33
22	23	12	21
5	47	26	4
44	34	26	42
25	29	37	3
48	10	50	43
3	35	41	31
4	21	28	41
23	48	26	26
11	43	47	21
2	11	27	32
32	19	6	21
7	17	26	6
29	26	24	48
14	38	41	40
17	26	17	1
47	48	23	42
29	1	50	8
13	4	20	41
6	45	49	7
16	23	1	7
26	2	48	46
13	37	31	11
23	21	47	32
41	40	31	18
7	46	40	16
49	13	39	22
34	27	40	18
38	42	8	10
4	6	10	39
10	3	8	25
17	10	45	17
27	48	46	48
24	40	49	45
2	45	47	46
0	34	10	50
32	8	34	1
21	42	15	19
43	36	6	49
31	47	31	47
50	27	5	10
50	23	17	6
28	22	16	9
17	31	10	34
11	21	40	50
1	19	18	4
20	6	35	9
37	47	15	1
28	4	10	2
18	16	50	45
50	50	9	7
12	20	17	46
50	15	27	8
11	16	7	17
12	32	37	17
18	48	35	27
30	20	49	45
16	24	6	12
17	7	30	27
17	38	20	18
35	33	47	4
0	39	29	50
40	7	43	36
48	32	6	21
28	45	47	16
19	30	34	28
13	23	25	50
23	28	12	28
19	1	12	40
28	10	29	38
10	42	7	13
33	8	15	26
46	21	32	27
33	26	16	28
16	30	35	42
18	27	5	18
3	48	37	29
44	16	38	46
12	28	22	21
25	5	36	10
18	15	30	36
19	22	1	18
4	42	46	8
18	43	42	27
21	22	41	44
37	17	25	47
3	23	48	12
21	1	7	8
38	34	47	32
6	27	42	9
25	39	12	9
3	13	24	5
6	17	9	1
38	41	35	23
15	14	7	37
50	45	22	28
47	48	22	11
17	33	3	32
40	20	34	37
24	37	1	35
46	41	40	4
28	38	36	3
15	9	31	39
20	45	7	15
6	5	1	42
44	12	47	25
35	6	25	32
4	45	29	18
41	49	27	17
13	13	37	35
33	39	31	5
13	36	39	38
47	28	30	27
43	11	47	3
16	31	42	35
36	35	14	2
39	47	13	20
11	13	7	35
49	5	2	40
0	40	1	20
17	20	43	47
38	30	17	12
7	42	48	31
29	27	45	15
13	9	46	45
26	30	16	46
19	15	32	1
8	14	45	1
44	31	42	2
41	31	24	43
9	31	3	39
3	6	49	16
5	50	27	10
43	23	4	38
30	18	11	22
31	37	32	17
50	43	2	33
45	10	10	30
0	5	32	35
49	14	40	29
50	36	26	17
1	30	3	16
40	5	23	43
7	33	32	49
10	1	12	49
14	40	47	43
0	15	34	48
6	6	34	44
13	45	40	40
14	13	13	37
37	34	27	3
5	32	7	24
3	30	23	41
37	7	44	43
39	21	19	4
35	41	23	28
31	30	44	8
20	3	17	23
24	26	31	30
34	44	30	34
28	18	23	18
14	34	32	41
48	15	34	38
47	2	29	42
29	32	1	13
27	12	2	13
25	12	11	1
35	40	39	41
38	46	4	30
26	30	19	12
24	43	46	34
13	21	3	41
25	25	17	17
43	7	45	11
35	36	25	8
30	23	15	5
38	6	11	25
42	14	21	17
24	50	25	42
39	30	7	13
12	7	12	3
50	23	15	41
26	34	9	16
21	31	40	24
0	13	41	50
21	14	20	24
32	3	44	41
12	27	6	35
48	7	9	4
12	24	50	38
42	6	9	46
11	24	48	29
14	46	31	18
45	24	25	31
38	27	13	47
47	11	43	13
4	16	25	14
46	32	25	20
34	14	25	3
49	15	48	24
30	28	12	12
11	22	18	17
45	12	18	13
48	20	30	19
14	37	29	35
6	12	21	37
2	33	9	22
32	38	40	42
10	3	2	35
43	2	39	48
15	10	42	26
3	48	7	3
8	6	35	2
28	44	42	22
28	25	13	45
47	4	50	30
13	48	33	39
44	14	28	4
35	10	13	33
32	27	7	10
49	17	32	43
2	26	34	27
5	32	4	35
45	3	18	38
46	19	43	32
11	50	4	15
10	22	5	21
19	28	3	29
3	14	20	14
38	25	13	17
16	10	39	47
19	37	10	1
14	26	16	3
10	40	12	17
39	25	44	38
10	36	42	3
0	1	48	34
3	48	14	34
36	32	21	21
31	22	44	4
9	6	15	13
17	45	27	21
29	2	46	34
42	46	29	23
45	1	18	29
24	31	44	31
28	33	34	15
19	18	49	1
35	6	47	50
18	43	14	32
35	38	12	18
9	10	27	38
33	11	41	24
30	1	16	13
36	34	50	6
23	22	34	34
12	11	21	16
31	27	6	15
17	47	44	26
16	50	36	24
7	18	8	33
1	47	41	9
2	18	9	39
42	15	35	25
21	39	38	37
15	44	44	36
32	3	14	27
23	49	1	10
24	22	41	28
39	7	33	34
40	21	17	29
41	7	3	7
22	41	21	4
45	40	35	34
24	4	26	4
21	33	38	26
45	47	8	12
23	39	21	5
36	18	29	43
44	21	17	20
36	43	49	29
17	6	25	17
12	20	11	26
30	45	21	11
24	12	25	50
21	3	3	38
47	21	9	32
3	16	17	41
1	28	7	29
33	23	9	14
15	28	46	5
36	26	19	16
31	17	29	24
29	42	36	20
29	2	2	25
16	24	40	24
44	22	17	24
34	22	12	41
14	3	29	16
38	38	17	27
25	22	10	36
15	24	47	5
1	29	43	10
32	21	14	10
11	18	46	41
47	41	44	33
24	16	19	20
48	29	33	26
24	2	28	34
9	9	10	16
41	7	27	39
44	36	44	28
47	6	9	2
30	7	4	7
47	6	36	32
46	3	45	23
8	49	49	36
8	11	8	42
25	39	43	25
1	9	45	42
11	14	41	15
47	27	9	7
47	46	17	36
44	25	28	27
11	30	19	6
35	42	24	21
33	30	15	4
0	7	33	25
14	12	28	2
23	1	30	50
39	13	41	7
19	41	12	50
3	12	35	44
43	16	35	12
45	47	17	8
5	3	10	43
21	44	10	35
6	2	20	9
9	44	42	25
36	44	5	46
32	49	14	36
17	21	33	22
19	4	36	6
15	49	35	31
44	50	38	46
26	25	4	11
9	13	7	26
15	3	37	36
35	3	5	41
13	22	49	8
34	32	21	49
32	27	33	1
6	3	23	29
20	35	46	13
9	48	43	40
3	40	36	22
8	34	6	27
45	29	10	17
43	6	42	11
27	44	10	22
48	23	38	46
16	32	9	44
32	14	28	16
45	47	11	9
29	28	44	3
15	36	15	46
4	1	42	1
19	43	22	45
46	40	13	18
41	17	39	26
36	29	37	3
11	17	3	35
15	50	33	1
44	17	50	13
4	16	41	49
26	15	29	24
43	35	6	17
40	43	15	41
24	1	12	8
45	2	23	34
44	27	13	8
2	32	11	34
36	29	24	37
13	38	13	31
32	22	34	18
24	41	14	13
34	19	23	8
22	43	42	9
14	33	8	10
42	29	15	26
44	6	48	32
16	10	1	34
3	4	50	13
31	4	15	33
49	47	22	39
0	49	45	49
42	35	21	10
32	28	3	7
44	42	8	23
18	39	25	8
47	48	40	48
46	50	34	43
40	32	45	23
25	48	6	49
45	50	3	32
44	3	11	47
25	22	33	16
31	26	19	27
49	50	17	35
10	22	33	27
43	44	42	44
6	14	23	22
12	10	6	42
15	44	39	47
38	40	35	25
7	22	7	8
31	24	13	35
4	43	28	8
33	11	41	38
1	35	17	21
44	45	8	21
27	17	3	42
38	25	18	25
9	48	7	50
42	48	14	7
8	34	18	19
16	6	20	3
20	45	12	42
32	17	8	18
3	44	43	21
17	13	29	9
3	4	9	2
0	27	28	45
23	6	24	23
31	24	25	34
4	33	18	48
50	45	5	38
28	39	17	39
24	19	30	37
14	30	25	31
48	32	18	49
42	16	48	45
44	48	46	15
15	14	18	46
36	40	40	12
32	3	8	22
6	26	12	50
37	24	17	3
31	43	41	42
48	37	41	31
47	8	4	30
38	36	17	9
7	36	40	1
45	1	48	6
34	4	39	49
24	36	28	14
13	49	25	14
36	4	24	11
17	1	38	3
8	24	5	6
30	30	4	36
15	40	43	42
9	8	15	26
32	38	44	48
44	4	22	13
46	14	30	16
25	43	13	41
45	19	17	39
38	28	44	44
41	21	42	15
17	24	9	14
17	48	37	33
26	11	6	7
16	9	48	5
32	41	3	48
14	23	32	11
32	33	13	4
10	4	39	45
19	37	27	34
47	13	47	43
15	8	28	12
11	35	25	33
19	41	16	44
4	17	2	11
12	17	26	25
49	47	46	19
47	4	27	13
43	44	12	42
22	37	36	41
30	2	41	23
0	25	7	20
30	1	50	24
31	30	12	49
21	4	23	38
14	18	46	20
28	28	20	15
17	46	19	27
36	30	48	46
50	16	40	30
40	13	5	4
22	44	43	48
37	38	41	46
28	30	45	50
36	34	15	21
2	22	15	36
0	9	46	45
25	28	24	3
2	37	3	25
33	23	33	29
18	33	12	42
50	9	40	16
48	6	41	43
38	17	41	28
40	29	6	22
8	24	31	21
35	21	9	39
38	34	8	10
16	9	34	37
26	32	10	20
44	37	36	7
14	30	15	49
6	34	12	3
26	32	37	16
19	36	34	14
46	8	1	29
9	4	50	3
26	47	50	22
26	5	18	43
49	23	28	18
1	42	47	12
9	34	1	30
15	10	40	19
33	13	11	13
46	25	25	36
40	15	17	10
12	18	13	11
7	15	41	25
31	26	50	44
10	47	21	16
31	1	29	24
17	43	15	39
29	33	18	22
36	25	41	35
34	50	47	17
7	26	32	16
49	25	25	5
9	13	42	43
7	48	43	40
34	45	27	48
44	14	47	40
32	27	39	3
32	9	46	39
1	40	41	7
29	32	48	7
20	24	27	15
45	43	23	39
8	15	36	6
48	39	49	26
25	43	20	5
10	15	36	11
4	16	34	6
32	28	22	7
37	49	20	43
2	13	31	15
18	17	8	34
18	8	28	48
9	14	2	43
25	13	44	44
7	32	3	17
21	26	48	48
7	12	30	35
44	7	44	40
9	24	4	16
27	44	32	28
9	22	3	8
0	12	47	14
45	33	49	9
34	18	48	33
48	35	1	34
46	7	14	30
23	5	14	23
